사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자,빈값,,,,,,
20211022,3호선,남부터미널(예술의전당),30266,31108,20211025,,,,,,,
20211022,3호선,교대(법원.검찰청),14389,9272,20211025,,,,,,,
20211022,3호선,고속터미널,42369,45018,20211025,,,,,,,
20211022,3호선,잠원,5013,4939,20211025,,,,,,,
20211022,3호선,신사,30880,32398,20211025,,,,,,,
20211022,3호선,압구정,31771,33809,20211025,,,,,,,
20211022,3호선,옥수,9385,9708,20211025,,,,,,,
20211022,3호선,금호,7984,7455,20211025,,,,,,,
20211022,3호선,약수,13397,12998,20211025,,,,,,,
20211022,3호선,동대입구,7825,8211,20211025,,,,,,,
20211022,3호선,을지로3가,10363,10948,20211025,,,,,,,
20211022,3호선,종로3가,10365,12129,20211025,,,,,,,
20211022,3호선,안국,21275,22002,20211025,,,,,,,
20211022,3호선,경복궁(정부서울청사),21322,20915,20211025,,,,,,,
20211022,3호선,독립문,7596,7672,20211025,,,,,,,
20211022,3호선,무악재,3949,4022,20211025,,,,,,,
20211022,3호선,홍제,17761,16622,20211025,,,,,,,
20211022,3호선,녹번,15525,14053,20211025,,,,,,,
20211022,3호선,불광,16485,17453,20211025,,,,,,,
20211022,3호선,연신내,37349,35573,20211025,,,,,,,
20211022,3호선,구파발,20774,19603,20211025,,,,,,,
20211022,3호선,지축,4512,4274,20211025,,,,,,,
20211023,3호선,오금,3609,3445,20211026,,,,,,,
20211023,3호선,경찰병원,3951,3821,20211026,,,,,,,
20211023,3호선,가락시장,5884,5663,20211026,,,,,,,
20211023,3호선,수서,13182,13520,20211026,,,,,,,
20211023,3호선,일원,4742,4684,20211026,,,,,,,
20211023,3호선,대청,5853,5266,20211026,,,,,,,
20211023,3호선,학여울,1283,1288,20211026,,,,,,,
20211023,3호선,대치,9155,8140,20211026,,,,,,,
20211023,3호선,도곡,3391,3448,20211026,,,,,,,
20211023,3호선,매봉,5974,5679,20211026,,,,,,,
20211023,3호선,양재(서초구청),20681,22591,20211026,,,,,,,
20211023,3호선,남부터미널(예술의전당),20299,20677,20211026,,,,,,,
20211023,3호선,교대(법원.검찰청),6858,4056,20211026,,,,,,,
20211023,3호선,고속터미널,45283,46730,20211026,,,,,,,
20211023,3호선,잠원,3507,3273,20211026,,,,,,,
20211023,3호선,신사,24316,25218,20211026,,,,,,,
20211023,3호선,압구정,24216,25239,20211026,,,,,,,
20211023,3호선,옥수,7092,7282,20211026,,,,,,,
20211023,3호선,금호,5795,5305,20211026,,,,,,,
20211023,3호선,약수,8872,8487,20211026,,,,,,,
20211023,3호선,동대입구,6326,7211,20211026,,,,,,,
20211023,3호선,충무로,6,0,20211026,,,,,,,
20211023,3호선,을지로3가,5147,5561,20211026,,,,,,,
20211023,3호선,종로3가,5882,8448,20211026,,,,,,,
20211023,3호선,안국,16089,18156,20211026,,,,,,,
20211023,3호선,경복궁(정부서울청사),18209,19958,20211026,,,,,,,
20211023,3호선,독립문,5811,6261,20211026,,,,,,,
20211023,3호선,무악재,2703,2860,20211026,,,,,,,
20211023,3호선,홍제,12978,12255,20211026,,,,,,,
20211023,3호선,녹번,9991,8931,20211026,,,,,,,
20211023,3호선,불광,12941,14852,20211026,,,,,,,
20211023,3호선,연신내,29744,27854,20211026,,,,,,,
20211023,3호선,구파발,16098,16085,20211026,,,,,,,
20211023,3호선,지축,3075,2865,20211026,,,,,,,
20211024,3호선,지축,2074,2005,20211027,,,,,,,
20211024,3호선,구파발,11946,12356,20211027,,,,,,,
20211024,3호선,연신내,21047,19650,20211027,,,,,,,
20211024,3호선,불광,9888,11548,20211027,,,,,,,
20211024,3호선,녹번,7008,6431,20211027,,,,,,,
20211024,3호선,홍제,9032,8674,20211027,,,,,,,
20211024,3호선,무악재,1852,2009,20211027,,,,,,,
20211024,3호선,독립문,4315,4849,20211027,,,,,,,
20211024,3호선,경복궁(정부서울청사),13792,15004,20211027,,,,,,,
20211024,3호선,안국,11907,12702,20211027,,,,,,,
20211024,3호선,종로3가,3830,4874,20211027,,,,,,,
20211024,3호선,을지로3가,3116,2985,20211027,,,,,,,
20211024,3호선,동대입구,6851,7080,20211027,,,,,,,
20211024,3호선,약수,6136,6141,20211027,,,,,,,
20211024,3호선,금호,4178,4078,20211027,,,,,,,
20211024,3호선,옥수,4816,5157,20211027,,,,,,,
20211024,3호선,압구정,12854,13185,20211027,,,,,,,
20211024,3호선,신사,13492,13543,20211027,,,,,,,
20211024,3호선,잠원,2146,2151,20211027,,,,,,,
20211024,3호선,고속터미널,37868,35168,20211027,,,,,,,
20211024,3호선,교대(법원.검찰청),4251,2528,20211027,,,,,,,
20211024,3호선,남부터미널(예술의전당),14248,15050,20211027,,,,,,,
20211024,3호선,양재(서초구청),12957,14851,20211027,,,,,,,
20211024,3호선,매봉,3946,3948,20211027,,,,,,,
20211024,3호선,도곡,1751,1842,20211027,,,,,,,
20211024,3호선,대치,5666,4981,20211027,,,,,,,
20211024,3호선,학여울,1039,1069,20211027,,,,,,,
20211024,3호선,대청,3914,3847,20211027,,,,,,,
20211024,3호선,일원,3023,3256,20211027,,,,,,,
20211024,3호선,수서,9813,9731,20211027,,,,,,,
20211024,3호선,가락시장,3471,3695,20211027,,,,,,,
20211024,3호선,경찰병원,2583,2652,20211027,,,,,,,
20211024,3호선,오금,2614,2547,20211027,,,,,,,
20211025,3호선,지축,4523,4322,20211028,,,,,,,
20211025,3호선,구파발,20601,19508,20211028,,,,,,,
20211025,3호선,연신내,36337,34432,20211028,,,,,,,
20211025,3호선,불광,16482,17535,20211028,,,,,,,
20211025,3호선,녹번,15383,14092,20211028,,,,,,,
20211025,3호선,홍제,17261,16353,20211028,,,,,,,
20211025,3호선,무악재,3914,3965,20211028,,,,,,,
20211025,3호선,독립문,7098,7385,20211028,,,,,,,
20211025,3호선,경복궁(정부서울청사),19101,19223,20211028,,,,,,,
20211025,3호선,안국,19472,20099,20211028,,,,,,,
20211025,3호선,종로3가,9661,11016,20211028,,,,,,,
20211025,3호선,을지로3가,10140,10428,20211028,,,,,,,
20211025,3호선,충무로,1,0,20211028,,,,,,,
20211025,3호선,동대입구,7474,7874,20211028,,,,,,,
20211025,3호선,약수,12685,12749,20211028,,,,,,,
20211025,3호선,금호,7799,7443,20211028,,,,,,,
20211025,3호선,옥수,8738,9107,20211028,,,,,,,
20211025,3호선,압구정,28133,29810,20211028,,,,,,,
20211025,3호선,신사,28567,29766,20211028,,,,,,,
20211025,3호선,잠원,4878,4856,20211028,,,,,,,
20211025,3호선,고속터미널,36705,34970,20211028,,,,,,,
20211025,3호선,교대(법원.검찰청),13936,9086,20211028,,,,,,,
20211025,3호선,남부터미널(예술의전당),27451,28237,20211028,,,,,,,
20211025,3호선,양재(서초구청),37793,41514,20211028,,,,,,,
20211025,3호선,매봉,12447,11916,20211028,,,,,,,
20211025,3호선,도곡,5413,5425,20211028,,,,,,,
20211025,3호선,대치,10358,10567,20211028,,,,,,,
20211025,3호선,학여울,1741,1751,20211028,,,,,,,
20211025,3호선,대청,10167,9424,20211028,,,,,,,
20211025,3호선,일원,10233,10147,20211028,,,,,,,
20211025,3호선,수서,16628,17088,20211028,,,,,,,
20211025,3호선,가락시장,8802,8595,20211028,,,,,,,
20211025,3호선,경찰병원,7323,7341,20211028,,,,,,,
20211025,3호선,오금,6355,5490,20211028,,,,,,,
20211026,3호선,오금,6423,5790,20211029,,,,,,,
20211026,3호선,경찰병원,7260,7357,20211029,,,,,,,
20211026,3호선,가락시장,8997,8744,20211029,,,,,,,
20211026,3호선,수서,16779,16914,20211029,,,,,,,
20211026,3호선,일원,10406,10305,20211029,,,,,,,
20211026,3호선,대청,10323,9611,20211029,,,,,,,
20211026,3호선,학여울,1763,1865,20211029,,,,,,,
20211026,3호선,대치,10748,10860,20211029,,,,,,,
20211026,3호선,도곡,5371,5436,20211029,,,,,,,
20211026,3호선,매봉,12923,12283,20211029,,,,,,,
20211026,3호선,양재(서초구청),39181,42702,20211029,,,,,,,
20211026,3호선,남부터미널(예술의전당),28434,29171,20211029,,,,,,,
20211026,3호선,교대(법원.검찰청),14625,9276,20211029,,,,,,,
20211026,3호선,고속터미널,36065,34949,20211029,,,,,,,
20211026,3호선,잠원,4896,4835,20211029,,,,,,,
20211026,3호선,신사,29441,30750,20211029,,,,,,,
20211026,3호선,압구정,31268,33046,20211029,,,,,,,
20211026,3호선,옥수,9030,9342,20211029,,,,,,,
20211026,3호선,금호,7988,7493,20211029,,,,,,,
20211026,3호선,약수,12770,12812,20211029,,,,,,,
20211026,3호선,동대입구,7847,8381,20211029,,,,,,,
20211026,3호선,충무로,1,0,20211029,,,,,,,
20211026,3호선,을지로3가,10405,10732,20211029,,,,,,,
20211026,3호선,종로3가,9944,11360,20211029,,,,,,,
20211026,3호선,안국,20763,21785,20211029,,,,,,,
20211026,3호선,경복궁(정부서울청사),19453,19279,20211029,,,,,,,
20211026,3호선,독립문,7251,7445,20211029,,,,,,,
20211026,3호선,무악재,3973,4074,20211029,,,,,,,
20211026,3호선,홍제,17666,16761,20211029,,,,,,,
20211026,3호선,녹번,15653,14498,20211029,,,,,,,
20211026,3호선,불광,16663,17792,20211029,,,,,,,
20211026,3호선,연신내,36758,34856,20211029,,,,,,,
20211026,3호선,구파발,21021,20019,20211029,,,,,,,
20211026,3호선,지축,4613,4438,20211029,,,,,,,
20211027,3호선,오금,6405,5841,20211030,,,,,,,
20211027,3호선,경찰병원,7522,7589,20211030,,,,,,,
20211027,3호선,가락시장,9078,8881,20211030,,,,,,,
20211027,3호선,수서,16995,17190,20211030,,,,,,,
20211027,3호선,일원,10602,10332,20211030,,,,,,,
20211027,3호선,대청,10476,9649,20211030,,,,,,,
20211027,3호선,학여울,1882,1965,20211030,,,,,,,
20211027,3호선,대치,10411,9786,20211030,,,,,,,
20211027,3호선,도곡,5430,5615,20211030,,,,,,,
20211027,3호선,매봉,12856,12236,20211030,,,,,,,
20211027,3호선,양재(서초구청),39288,42871,20211030,,,,,,,
20211027,3호선,남부터미널(예술의전당),27991,29208,20211030,,,,,,,
20211027,3호선,교대(법원.검찰청),14877,9644,20211030,,,,,,,
20211027,3호선,고속터미널,37167,35820,20211030,,,,,,,
20211027,3호선,잠원,4910,4849,20211030,,,,,,,
20211027,3호선,신사,29678,30813,20211030,,,,,,,
20211027,3호선,압구정,30762,32506,20211030,,,,,,,
20211027,3호선,옥수,9051,9429,20211030,,,,,,,
20211027,3호선,금호,8187,7608,20211030,,,,,,,
20211027,3호선,약수,13312,13084,20211030,,,,,,,
20211027,3호선,동대입구,8420,8917,20211030,,,,,,,
20211027,3호선,을지로3가,10521,10886,20211030,,,,,,,
20211027,3호선,종로3가,10139,11481,20211030,,,,,,,
20211027,3호선,안국,21777,22743,20211030,,,,,,,
20211027,3호선,경복궁(정부서울청사),21249,21146,20211030,,,,,,,
20211027,3호선,독립문,7192,7474,20211030,,,,,,,
20211027,3호선,무악재,3982,4110,20211030,,,,,,,
20211027,3호선,홍제,17784,16655,20211030,,,,,,,
20211027,3호선,녹번,15650,14475,20211030,,,,,,,
20211027,3호선,불광,16944,18010,20211030,,,,,,,
20211027,3호선,연신내,37165,35153,20211030,,,,,,,
20211027,3호선,구파발,20746,19867,20211030,,,,,,,
20211027,3호선,지축,4555,4339,20211030,,,,,,,
20211028,3호선,오금,6311,5700,20211031,,,,,,,
20211028,3호선,경찰병원,7353,7470,20211031,,,,,,,
20211028,3호선,가락시장,8976,8837,20211031,,,,,,,
20211028,3호선,수서,17043,17312,20211031,,,,,,,
20211028,3호선,일원,10277,10117,20211031,,,,,,,
20211028,3호선,대청,10469,9487,20211031,,,,,,,
20211028,3호선,학여울,1944,1971,20211031,,,,,,,
20211028,3호선,대치,10712,10818,20211031,,,,,,,
20211028,3호선,도곡,5306,5451,20211031,,,,,,,
20211028,3호선,매봉,12666,12196,20211031,,,,,,,
20211028,3호선,양재(서초구청),39273,42985,20211031,,,,,,,
20211028,3호선,남부터미널(예술의전당),28299,28762,20211031,,,,,,,
20211028,3호선,교대(법원.검찰청),15081,9583,20211031,,,,,,,
20211028,3호선,고속터미널,37997,36912,20211031,,,,,,,
20211028,3호선,잠원,4888,4778,20211031,,,,,,,
20211028,3호선,신사,29552,31017,20211031,,,,,,,
20211028,3호선,압구정,30309,32105,20211031,,,,,,,
20211028,3호선,옥수,9172,9630,20211031,,,,,,,
20211028,3호선,금호,7879,7466,20211031,,,,,,,
20211028,3호선,약수,13169,12970,20211031,,,,,,,
20211028,3호선,동대입구,8014,8577,20211031,,,,,,,
20211028,3호선,충무로,2,0,20211031,,,,,,,
20211028,3호선,을지로3가,10243,10721,20211031,,,,,,,
20211028,3호선,종로3가,10054,11528,20211031,,,,,,,
20211028,3호선,안국,21165,22433,20211031,,,,,,,
20211028,3호선,경복궁(정부서울청사),21266,21028,20211031,,,,,,,
20211028,3호선,독립문,7308,7574,20211031,,,,,,,
20211028,3호선,무악재,4024,4018,20211031,,,,,,,
20211028,3호선,홍제,17919,16921,20211031,,,,,,,
20211028,3호선,녹번,15627,14171,20211031,,,,,,,
20211028,3호선,불광,16730,18083,20211031,,,,,,,
20211028,3호선,연신내,36809,34754,20211031,,,,,,,
20211028,3호선,구파발,21048,19924,20211031,,,,,,,
20211028,3호선,지축,4546,4428,20211031,,,,,,,
20211029,3호선,오금,6316,5768,20211101,,,,,,,
20211029,3호선,경찰병원,7306,7254,20211101,,,,,,,
20211029,3호선,가락시장,9205,8959,20211101,,,,,,,
20211029,3호선,수서,18528,18799,20211101,,,,,,,
20211029,3호선,일원,10178,9731,20211101,,,,,,,
20211029,3호선,대청,10298,9417,20211101,,,,,,,
20211029,3호선,학여울,2998,3124,20211101,,,,,,,
20211029,3호선,대치,10951,11163,20211101,,,,,,,
20211029,3호선,도곡,5418,5461,20211101,,,,,,,
20211029,3호선,매봉,12659,12122,20211101,,,,,,,
20211029,3호선,양재(서초구청),40428,43207,20211101,,,,,,,
20211029,3호선,남부터미널(예술의전당),30909,31627,20211101,,,,,,,
20211029,3호선,교대(법원.검찰청),14614,9433,20211101,,,,,,,
20211029,3호선,고속터미널,44216,46810,20211101,,,,,,,
20211029,3호선,잠원,5165,4923,20211101,,,,,,,
20211029,3호선,신사,31760,33529,20211101,,,,,,,
20211029,3호선,압구정,32561,34777,20211101,,,,,,,
20211029,3호선,옥수,9536,9915,20211101,,,,,,,
20211029,3호선,금호,8288,7710,20211101,,,,,,,
20211029,3호선,약수,13661,13446,20211101,,,,,,,
20211029,3호선,동대입구,7862,8301,20211101,,,,,,,
20211029,3호선,충무로,1,0,20211101,,,,,,,
20211029,3호선,을지로3가,10850,11342,20211101,,,,,,,
20211029,3호선,종로3가,10366,12014,20211101,,,,,,,
20211029,3호선,안국,21901,22872,20211101,,,,,,,
20211029,3호선,경복궁(정부서울청사),21998,22137,20211101,,,,,,,
20211029,3호선,독립문,7377,7500,20211101,,,,,,,
20211029,3호선,무악재,4022,4041,20211101,,,,,,,
20211029,3호선,녹번,15514,14114,20211101,,,,,,,
20211029,3호선,불광,16905,17870,20211101,,,,,,,
20211029,3호선,연신내,37806,35629,20211101,,,,,,,
20211029,3호선,구파발,21023,20030,20211101,,,,,,,
20211029,3호선,지축,4589,4406,20211101,,,,,,,
20211029,3호선,홍제,17825,16889,20211101,,,,,,,
20211030,3호선,오금,3914,3687,20211102,,,,,,,
20211030,3호선,경찰병원,3893,3785,20211102,,,,,,,
20211030,3호선,가락시장,6248,5906,20211102,,,,,,,
20211030,3호선,수서,13774,13633,20211102,,,,,,,
20211030,3호선,일원,4687,4576,20211102,,,,,,,
20211030,3호선,대청,6161,5661,20211102,,,,,,,
20211030,3호선,학여울,2197,2256,20211102,,,,,,,
20211030,3호선,대치,9306,8360,20211102,,,,,,,
20211030,3호선,도곡,3610,3610,20211102,,,,,,,
20211030,3호선,매봉,5959,5747,20211102,,,,,,,
20211030,3호선,양재(서초구청),21048,22942,20211102,,,,,,,
20211030,3호선,남부터미널(예술의전당),20823,20720,20211102,,,,,,,
20211030,3호선,교대(법원.검찰청),6883,4039,20211102,,,,,,,
20211030,3호선,고속터미널,46367,47957,20211102,,,,,,,
20211030,3호선,잠원,3665,3599,20211102,,,,,,,
20211030,3호선,신사,24821,25986,20211102,,,,,,,
20211030,3호선,압구정,24389,25661,20211102,,,,,,,
20211030,3호선,옥수,7231,7409,20211102,,,,,,,
20211030,3호선,금호,5966,5373,20211102,,,,,,,
20211030,3호선,약수,9303,8734,20211102,,,,,,,
20211030,3호선,동대입구,7463,8393,20211102,,,,,,,
20211030,3호선,충무로,1,0,20211102,,,,,,,
20211030,3호선,을지로3가,5560,5946,20211102,,,,,,,
20211030,3호선,종로3가,5963,8551,20211102,,,,,,,
20211030,3호선,안국,16886,19632,20211102,,,,,,,
20211030,3호선,경복궁(정부서울청사),19781,21545,20211102,,,,,,,
20211030,3호선,독립문,6042,6741,20211102,,,,,,,
20211030,3호선,무악재,2730,2910,20211102,,,,,,,
20211030,3호선,홍제,13287,12402,20211102,,,,,,,
20211030,3호선,녹번,10495,9011,20211102,,,,,,,
20211030,3호선,불광,13350,15374,20211102,,,,,,,
20211030,3호선,연신내,30930,28649,20211102,,,,,,,
20211030,3호선,구파발,17095,16790,20211102,,,,,,,
20211030,3호선,지축,3193,2933,20211102,,,,,,,
20211031,3호선,오금,2682,2651,20211103,,,,,,,
20211031,3호선,경찰병원,2678,2759,20211103,,,,,,,
20211031,3호선,가락시장,3898,4056,20211103,,,,,,,
20211031,3호선,수서,10298,10313,20211103,,,,,,,
20211031,3호선,일원,3127,3297,20211103,,,,,,,
20211031,3호선,대청,4053,3945,20211103,,,,,,,
20211031,3호선,학여울,1692,1843,20211103,,,,,,,
20211031,3호선,대치,5782,5105,20211103,,,,,,,
20211031,3호선,도곡,1975,2152,20211103,,,,,,,
20211031,3호선,매봉,4259,4214,20211103,,,,,,,
20211031,3호선,양재(서초구청),13500,15626,20211103,,,,,,,
20211031,3호선,남부터미널(예술의전당),14842,15468,20211103,,,,,,,
20211031,3호선,교대(법원.검찰청),4189,2519,20211103,,,,,,,
20211031,3호선,고속터미널,39882,36836,20211103,,,,,,,
20211031,3호선,잠원,2268,2258,20211103,,,,,,,
20211031,3호선,신사,13961,14075,20211103,,,,,,,
20211031,3호선,압구정,12838,13288,20211103,,,,,,,
20211031,3호선,옥수,5160,5307,20211103,,,,,,,
20211031,3호선,금호,4195,3981,20211103,,,,,,,
20211031,3호선,약수,6561,6349,20211103,,,,,,,
20211031,3호선,동대입구,5381,6384,20211103,,,,,,,
20211031,3호선,충무로,1,0,20211103,,,,,,,
20211031,3호선,을지로3가,3416,3219,20211103,,,,,,,
20211031,3호선,종로3가,4169,5425,20211103,,,,,,,
20211031,3호선,안국,12768,14138,20211103,,,,,,,
20211031,3호선,경복궁(정부서울청사),15230,16434,20211103,,,,,,,
20211031,3호선,독립문,4459,5162,20211103,,,,,,,
20211031,3호선,무악재,1910,2085,20211103,,,,,,,
20211031,3호선,홍제,9304,8887,20211103,,,,,,,
20211031,3호선,녹번,7266,6691,20211103,,,,,,,
20211031,3호선,불광,10071,11930,20211103,,,,,,,
20211031,3호선,연신내,22091,20906,20211103,,,,,,,
20211031,3호선,구파발,12713,13040,20211103,,,,,,,
20211031,3호선,지축,2228,2090,20211103,,,,,,,
20211001,4호선,쌍문,28940,26720,20211004,,,,,,,
20211001,4호선,창동,24877,26283,20211004,,,,,,,
20211001,4호선,노원,18713,20833,20211004,,,,,,,
20211001,4호선,상계,18728,17596,20211004,,,,,,,
20211001,4호선,당고개,12640,11437,20211004,,,,,,,
20211001,4호선,남태령,1221,1028,20211004,,,,,,,
20211001,4호선,사당,23921,19962,20211004,,,,,,,
20211001,4호선,총신대입구(이수),18940,20684,20211004,,,,,,,
20211001,4호선,동작(현충원),2112,2192,20211004,,,,,,,
20211001,4호선,이촌(국립중앙박물관),6824,7810,20211004,,,,,,,
20211001,4호선,신용산,15026,16018,20211004,,,,,,,
20211001,4호선,삼각지,4716,5401,20211004,,,,,,,
20211001,4호선,숙대입구(갈월),12408,12162,20211004,,,,,,,
20211001,4호선,서울역,10003,15460,20211004,,,,,,,
20211001,4호선,회현(남대문시장),22704,24208,20211004,,,,,,,
20211001,4호선,명동,16362,17058,20211004,,,,,,,
20211001,4호선,충무로,25488,26480,20211004,,,,,,,
20211001,4호선,동대문역사문화공원(DDP),14110,13078,20211004,,,,,,,
20211001,4호선,동대문,19736,20140,20211004,,,,,,,
20211001,4호선,혜화,30649,30193,20211004,,,,,,,
20211001,4호선,한성대입구(삼선교),13449,12916,20211004,,,,,,,
20211001,4호선,성신여대입구(돈암),19687,18996,20211004,,,,,,,
20211001,4호선,길음,19675,19134,20211004,,,,,,,
20211001,4호선,미아사거리,27283,26415,20211004,,,,,,,
20211001,4호선,미아(서울사이버대학),14802,14419,20211004,,,,,,,
20211001,4호선,수유(강북구청),33750,33653,20211004,,,,,,,
20211002,4호선,쌍문,20250,18067,20211005,,,,,,,
20211002,4호선,창동,17511,18161,20211005,,,,,,,
20211002,4호선,노원,14858,15864,20211005,,,,,,,
20211002,4호선,상계,13307,12483,20211005,,,,,,,
20211002,4호선,당고개,9052,8670,20211005,,,,,,,
20211002,4호선,남태령,1068,801,20211005,,,,,,,
20211002,4호선,사당,18403,15835,20211005,,,,,,,
20211002,4호선,총신대입구(이수),13573,14547,20211005,,,,,,,
20211002,4호선,동작(현충원),1888,1935,20211005,,,,,,,
20211002,4호선,이촌(국립중앙박물관),5910,6729,20211005,,,,,,,
20211002,4호선,신용산,8557,9514,20211005,,,,,,,
20211002,4호선,삼각지,3001,3958,20211005,,,,,,,
20211002,4호선,숙대입구(갈월),8401,8000,20211005,,,,,,,
20211002,4호선,서울역,4898,11312,20211005,,,,,,,
20211002,4호선,회현(남대문시장),16119,17475,20211005,,,,,,,
20211002,4호선,명동,11900,13780,20211005,,,,,,,
20211002,4호선,충무로,12101,12503,20211005,,,,,,,
20211002,4호선,동대문역사문화공원(DDP),9809,8596,20211005,,,,,,,
20211002,4호선,동대문,13526,13602,20211005,,,,,,,
20211002,4호선,혜화,23328,24139,20211005,,,,,,,
20211002,4호선,한성대입구(삼선교),9852,9373,20211005,,,,,,,
20211002,4호선,성신여대입구(돈암),15958,14667,20211005,,,,,,,
20211002,4호선,길음,13639,13036,20211005,,,,,,,
20211002,4호선,미아사거리,20372,18987,20211005,,,,,,,
20211002,4호선,미아(서울사이버대학),10512,9762,20211005,,,,,,,
20211002,4호선,수유(강북구청),24153,23436,20211005,,,,,,,
20211003,4호선,수유(강북구청),18803,17779,20211006,,,,,,,
20211003,4호선,미아(서울사이버대학),7725,7437,20211006,,,,,,,
20211003,4호선,미아사거리,14656,13571,20211006,,,,,,,
20211003,4호선,길음,9339,8990,20211006,,,,,,,
20211003,4호선,성신여대입구(돈암),13632,12826,20211006,,,,,,,
20211003,4호선,한성대입구(삼선교),7426,7428,20211006,,,,,,,
20211003,4호선,혜화,19178,20019,20211006,,,,,,,
20211003,4호선,동대문,6613,7154,20211006,,,,,,,
20211003,4호선,동대문역사문화공원(DDP),8030,7944,20211006,,,,,,,
20211003,4호선,충무로,8191,8250,20211006,,,,,,,
20211003,4호선,명동,9901,10897,20211006,,,,,,,
20211003,4호선,회현(남대문시장),7618,8449,20211006,,,,,,,
20211003,4호선,서울역,3764,7793,20211006,,,,,,,
20211003,4호선,숙대입구(갈월),5979,5670,20211006,,,,,,,
20211003,4호선,삼각지,2223,2960,20211006,,,,,,,
20211003,4호선,신용산,6571,6841,20211006,,,,,,,
20211003,4호선,이촌(국립중앙박물관),4206,4829,20211006,,,,,,,
20211003,4호선,동작(현충원),1598,1596,20211006,,,,,,,
20211003,4호선,총신대입구(이수),9745,10557,20211006,,,,,,,
20211003,4호선,사당,13677,12501,20211006,,,,,,,
20211003,4호선,남태령,637,474,20211006,,,,,,,
20211003,4호선,당고개,7361,6972,20211006,,,,,,,
20211003,4호선,상계,9822,9267,20211006,,,,,,,
20211003,4호선,노원,10927,11890,20211006,,,,,,,
20211003,4호선,창동,13354,14074,20211006,,,,,,,
20211003,4호선,쌍문,14720,13146,20211006,,,,,,,
20211004,4호선,수유(강북구청),20846,20509,20211007,,,,,,,
20211004,4호선,미아(서울사이버대학),8985,8740,20211007,,,,,,,
20211004,4호선,미아사거리,16922,16275,20211007,,,,,,,
20211004,4호선,길음,10708,10852,20211007,,,,,,,
20211004,4호선,성신여대입구(돈암),12666,12232,20211007,,,,,,,
20211004,4호선,한성대입구(삼선교),7838,7786,20211007,,,,,,,
20211004,4호선,혜화,16181,16504,20211007,,,,,,,
20211004,4호선,동대문,16244,17153,20211007,,,,,,,
20211004,4호선,동대문역사문화공원(DDP),8516,7803,20211007,,,,,,,
20211004,4호선,충무로,10205,10698,20211007,,,,,,,
20211004,4호선,명동,8398,8905,20211007,,,,,,,
20211004,4호선,회현(남대문시장),15898,16394,20211007,,,,,,,
20211004,4호선,서울역,3797,7106,20211007,,,,,,,
20211004,4호선,숙대입구(갈월),6120,6118,20211007,,,,,,,
20211004,4호선,삼각지,2259,2865,20211007,,,,,,,
20211004,4호선,신용산,7473,7699,20211007,,,,,,,
20211004,4호선,이촌(국립중앙박물관),4109,4539,20211007,,,,,,,
20211004,4호선,동작(현충원),1290,1262,20211007,,,,,,,
20211004,4호선,총신대입구(이수),11311,12304,20211007,,,,,,,
20211004,4호선,사당,13747,12420,20211007,,,,,,,
20211004,4호선,남태령,642,511,20211007,,,,,,,
20211004,4호선,당고개,7742,7427,20211007,,,,,,,
20211004,4호선,상계,11069,10429,20211007,,,,,,,
20211004,4호선,노원,11941,12804,20211007,,,,,,,
20211004,4호선,창동,14721,15335,20211007,,,,,,,
20211004,4호선,쌍문,17375,16134,20211007,,,,,,,
20211005,4호선,쌍문,28465,26229,20211008,,,,,,,
20211005,4호선,창동,24223,25609,20211008,,,,,,,
20211005,4호선,노원,17571,19512,20211008,,,,,,,
20211005,4호선,상계,18708,17501,20211008,,,,,,,
20211005,4호선,당고개,12408,11220,20211008,,,,,,,
20211005,4호선,남태령,1129,990,20211008,,,,,,,
20211005,4호선,사당,22403,18678,20211008,,,,,,,
20211005,4호선,총신대입구(이수),18570,20007,20211008,,,,,,,
20211005,4호선,동작(현충원),1816,1874,20211008,,,,,,,
20211005,4호선,이촌(국립중앙박물관),6568,7285,20211008,,,,,,,
20211005,4호선,신용산,14618,15407,20211008,,,,,,,
20211005,4호선,삼각지,4756,5016,20211008,,,,,,,
20211005,4호선,숙대입구(갈월),12515,12115,20211008,,,,,,,
20211005,4호선,서울역,9844,13170,20211008,,,,,,,
20211005,4호선,회현(남대문시장),22230,23282,20211008,,,,,,,
20211005,4호선,명동,15531,16044,20211008,,,,,,,
20211005,4호선,충무로,25436,26512,20211008,,,,,,,
20211005,4호선,동대문역사문화공원(DDP),13198,12178,20211008,,,,,,,
20211005,4호선,동대문,19115,19612,20211008,,,,,,,
20211005,4호선,혜화,27744,27634,20211008,,,,,,,
20211005,4호선,한성대입구(삼선교),12397,12227,20211008,,,,,,,
20211005,4호선,성신여대입구(돈암),18715,17965,20211008,,,,,,,
20211005,4호선,길음,19486,19113,20211008,,,,,,,
20211005,4호선,미아사거리,26273,25434,20211008,,,,,,,
20211005,4호선,미아(서울사이버대학),14880,14409,20211008,,,,,,,
20211005,4호선,수유(강북구청),32035,32346,20211008,,,,,,,
20211006,4호선,쌍문,27907,25866,20211009,,,,,,,
20211006,4호선,창동,23983,25183,20211009,,,,,,,
20211006,4호선,노원,17067,19014,20211009,,,,,,,
20211006,4호선,상계,18348,17018,20211009,,,,,,,
20211006,4호선,당고개,12202,11068,20211009,,,,,,,
20211006,4호선,남태령,1192,1031,20211009,,,,,,,
20211006,4호선,사당,22251,18508,20211009,,,,,,,
